train_acc,train_loss,val_acc,val_loss
0.35833333333333334,1.7697334289550781,0.28,1.776491641998291
0.55,1.7521207332611084,0.386,1.7708569765090942
0.6,1.7342113256454468,0.422,1.7640330791473389
0.6,1.7149723768234253,0.44,1.7556461095809937
0.6416666666666666,1.693520188331604,0.456,1.745546579360962
0.6416666666666666,1.6696110963821411,0.47400000000000003,1.733808159828186
0.6666666666666666,1.6431210041046143,0.488,1.7203994989395142
0.6833333333333333,1.6141046285629272,0.502,1.705447793006897
0.6833333333333333,1.5823309421539307,0.51,1.6889994144439697
0.6916666666666667,1.5479907989501953,0.526,1.6711816787719727
0.7083333333333334,1.5112144947052002,0.53,1.6521575450897217
0.7166666666666667,1.4722880125045776,0.532,1.6320629119873047
0.725,1.4311366081237793,0.53,1.6111565828323364
0.7333333333333333,1.3878917694091797,0.538,1.5895371437072754
0.7333333333333333,1.342706322669983,0.538,1.5672409534454346
0.7416666666666667,1.2958087921142578,0.54,1.5444183349609375
0.75,1.247511386871338,0.538,1.521056056022644
0.7666666666666666,1.1978931427001953,0.544,1.4971411228179932
0.775,1.1472889184951782,0.546,1.4727269411087036
0.7833333333333333,1.0960067510604858,0.55,1.447676658630371
0.8333333333333334,1.044371247291565,0.554,1.4223054647445679
0.8583333333333333,0.9926738739013672,0.584,1.3966399431228638
0.875,0.9411099553108215,0.6,1.3707854747772217
0.8916666666666666,0.8899160623550415,0.614,1.344736099243164
0.9083333333333333,0.8392680287361145,0.628,1.318623661994934
0.9083333333333333,0.7893064022064209,0.638,1.2926236391067505
0.9083333333333333,0.7401687502861023,0.654,1.2669405937194824
0.9166666666666666,0.6919952034950256,0.66,1.2414730787277222
0.9333333333333333,0.6448832154273987,0.666,1.2166004180908203
0.9333333333333333,0.5989611148834229,0.676,1.192885160446167
0.9416666666666667,0.5543531179428101,0.68,1.1705461740493774
0.9416666666666667,0.511296272277832,0.676,1.1496481895446777
0.9416666666666667,0.469900518655777,0.68,1.1300195455551147
0.9416666666666667,0.4304223656654358,0.684,1.112176537513733
0.9583333333333334,0.39311864972114563,0.682,1.0959209203720093
0.9666666666666667,0.358265221118927,0.682,1.0816134214401245
0.9666666666666667,0.3259792625904083,0.68,1.0690919160842896
0.9666666666666667,0.2963499128818512,0.678,1.05802583694458
0.975,0.26923128962516785,0.678,1.048022985458374
0.9833333333333333,0.24455036222934723,0.678,1.03937828540802
0.9833333333333333,0.22227178514003754,0.678,1.0321229696273804
0.9833333333333333,0.2022543102502823,0.672,1.0264912843704224
0.9833333333333333,0.1841863989830017,0.664,1.0225780010223389
0.9833333333333333,0.16799896955490112,0.654,1.0206446647644043
0.9833333333333333,0.1537517011165619,0.654,1.020665168762207
0.9833333333333333,0.1412690132856369,0.652,1.0221517086029053
0.9833333333333333,0.13045908510684967,0.65,1.0251792669296265
0.975,0.12105057388544083,0.648,1.0281264781951904
0.975,0.11222238093614578,0.646,1.0331398248672485
0.975,0.10411898046731949,0.644,1.0389360189437866
0.9833333333333333,0.09673945605754852,0.65,1.0463039875030518
0.9833333333333333,0.0902530699968338,0.644,1.0562242269515991
0.9833333333333333,0.08464082330465317,0.644,1.068200707435608
0.9916666666666667,0.07946682721376419,0.646,1.0778536796569824
0.9916666666666667,0.07475851476192474,0.646,1.0848556756973267
1.0,0.0705767497420311,0.644,1.0918265581130981
1.0,0.06702597439289093,0.648,1.0999342203140259
1.0,0.06375560164451599,0.648,1.1068778038024902
0.9916666666666667,0.06058398261666298,0.648,1.110443115234375
0.9916666666666667,0.057612285017967224,0.65,1.113113284111023
1.0,0.054717205464839935,0.65,1.1161115169525146
1.0,0.05197281762957573,0.652,1.1166541576385498
1.0,0.04963037744164467,0.652,1.1197222471237183
1.0,0.04725335165858269,0.652,1.1160706281661987
1.0,0.04532122611999512,0.654,1.1088348627090454
1.0,0.0437031015753746,0.654,1.1038715839385986
1.0,0.042054153978824615,0.656,1.1043423414230347
1.0,0.04059232026338577,0.658,1.1074113845825195
1.0,0.03906478360295296,0.662,1.1127525568008423
1.0,0.03754947707056999,0.656,1.1219873428344727
1.0,0.036307282745838165,0.652,1.134867548942566
1.0,0.03533586487174034,0.652,1.1483376026153564
1.0,0.03446981683373451,0.648,1.1579612493515015
1.0,0.033534370362758636,0.646,1.1630525588989258
1.0,0.032491859048604965,0.65,1.1632137298583984
1.0,0.031635355204343796,0.648,1.1622904539108276
1.0,0.030465105548501015,0.646,1.158571481704712
1.0,0.02953430451452732,0.646,1.1544947624206543
1.0,0.02812451496720314,0.644,1.1519861221313477
1.0,0.026993507519364357,0.646,1.1513934135437012
1.0,0.026437880471348763,0.65,1.1528525352478027
1.0,0.026226172223687172,0.652,1.1562672853469849
1.0,0.02583952434360981,0.654,1.1613118648529053
1.0,0.025271374732255936,0.654,1.1642680168151855
1.0,0.02463437058031559,0.652,1.1674402952194214
1.0,0.02416728250682354,0.65,1.1724809408187866
1.0,0.02341756410896778,0.648,1.1776772737503052
1.0,0.022890858352184296,0.646,1.182115912437439
1.0,0.022352848201990128,0.648,1.1870412826538086
1.0,0.021897831931710243,0.65,1.1913009881973267
1.0,0.02162485010921955,0.648,1.1989479064941406
1.0,0.021645227447152138,0.652,1.2081143856048584
1.0,0.021653825417160988,0.654,1.2167466878890991
1.0,0.02136913314461708,0.656,1.2245646715164185
1.0,0.020711299031972885,0.654,1.2299541234970093
1.0,0.01995973102748394,0.654,1.2325522899627686
1.0,0.019348079338669777,0.644,1.2327457666397095
1.0,0.01864446885883808,0.646,1.225490927696228
1.0,0.01829899288713932,0.642,1.2159367799758911
1.0,0.018563147634267807,0.646,1.208905816078186
