train_acc,train_loss,val_acc,val_loss
0.26666666666666666,1.7355157136917114,0.218,1.7716180086135864
0.575,1.6881237030029297,0.314,1.7554965019226074
0.7166666666666667,1.6283808946609497,0.39,1.7331818342208862
0.8166666666666667,1.5539449453353882,0.44,1.7054271697998047
0.8416666666666667,1.4713246822357178,0.47600000000000003,1.666372537612915
0.8666666666666667,1.3868719339370728,0.516,1.6246894598007202
0.8833333333333333,1.272877812385559,0.528,1.5797001123428345
0.9,1.209757924079895,0.542,1.532360553741455
0.9083333333333333,1.1065105199813843,0.562,1.4885119199752808
0.9166666666666666,1.0211455821990967,0.59,1.4446814060211182
0.9083333333333333,0.9402906894683838,0.606,1.4014477729797363
0.9083333333333333,0.8744844794273376,0.62,1.3750724792480469
0.9083333333333333,0.7738664150238037,0.63,1.3244410753250122
0.9166666666666666,0.7202392816543579,0.64,1.2973259687423706
0.9249999999999999,0.6243464946746826,0.648,1.2540510892868042
0.9333333333333333,0.5556784272193909,0.658,1.2103633880615234
0.9333333333333333,0.4961620271205902,0.67,1.2000168561935425
0.9583333333333334,0.43631401658058167,0.672,1.1626241207122803
0.9583333333333334,0.3732509911060333,0.672,1.133095145225525
0.9666666666666667,0.3210393488407135,0.674,1.1234339475631714
0.9666666666666667,0.28248387575149536,0.664,1.0869555473327637
0.9666666666666667,0.2454608976840973,0.668,1.0726102590560913
0.9666666666666667,0.20869344472885132,0.674,1.077949047088623
0.9666666666666667,0.1844114363193512,0.666,1.0781587362289429
0.975,0.1604556441307068,0.67,1.0706897974014282
0.975,0.15422964096069336,0.662,1.0610929727554321
0.9833333333333333,0.13532546162605286,0.658,1.0770710706710815
0.9833333333333333,0.12619979679584503,0.662,1.0864368677139282
0.9833333333333333,0.10803256928920746,0.66,1.0836609601974487
0.9833333333333333,0.10117753595113754,0.658,1.0715816020965576
0.9916666666666667,0.09008409082889557,0.656,1.0993626117706299
0.9916666666666667,0.0848606526851654,0.648,1.1007227897644043
0.9916666666666667,0.07969295233488083,0.656,1.1117922067642212
0.9916666666666667,0.07010150700807571,0.646,1.13004469871521
0.9916666666666667,0.0643061175942421,0.652,1.1410038471221924
0.9916666666666667,0.06408147513866425,0.644,1.1369686126708984
