train_acc,train_loss,val_acc,val_loss
0.25,1.7809536457061768,0.254,1.7862392663955688
0.45,1.7708503007888794,0.298,1.783200979232788
0.575,1.7605376243591309,0.342,1.779709815979004
0.65,1.7496658563613892,0.384,1.7756859064102173
0.7,1.7377451658248901,0.40800000000000003,1.7708899974822998
0.7083333333333334,1.7245595455169678,0.42,1.765256404876709
0.7333333333333333,1.709938883781433,0.424,1.758735179901123
0.725,1.6937936544418335,0.432,1.7513304948806763
0.7333333333333333,1.6760352849960327,0.436,1.7430051565170288
0.725,1.6565219163894653,0.432,1.733699083328247
0.7083333333333334,1.6351598501205444,0.428,1.7234325408935547
0.7083333333333334,1.6119332313537598,0.424,1.7122255563735962
0.7,1.5868526697158813,0.418,1.7001250982284546
0.6833333333333333,1.5599026679992676,0.418,1.6871165037155151
0.6916666666666667,1.5309704542160034,0.432,1.6731804609298706
0.6916666666666667,1.5000618696212769,0.438,1.658356785774231
0.6916666666666667,1.4672050476074219,0.446,1.6427100896835327
0.7166666666666667,1.4324508905410767,0.456,1.626165509223938
0.7416666666666667,1.3957914113998413,0.464,1.6087039709091187
0.7666666666666666,1.3572027683258057,0.484,1.5904371738433838
0.8,1.3167146444320679,0.496,1.571165919303894
0.8166666666666667,1.2745119333267212,0.506,1.5510386228561401
0.8166666666666667,1.2306480407714844,0.524,1.5298902988433838
0.85,1.1852986812591553,0.54,1.5078208446502686
0.8666666666666667,1.13858962059021,0.558,1.484873652458191
0.8833333333333333,1.0908162593841553,0.5700000000000001,1.461134672164917
0.9083333333333333,1.0422013998031616,0.588,1.4367055892944336
0.9166666666666666,0.9929376840591431,0.602,1.4118000268936157
0.9166666666666666,0.9433296322822571,0.62,1.3864604234695435
0.9166666666666666,0.8936479687690735,0.63,1.3607869148254395
0.9249999999999999,0.8441491723060608,0.638,1.3347954750061035
0.9249999999999999,0.7951117753982544,0.64,1.3087254762649536
0.9249999999999999,0.7468970417976379,0.642,1.2830229997634888
0.9249999999999999,0.6998040080070496,0.654,1.2575289011001587
0.9249999999999999,0.6540698409080505,0.662,1.2328152656555176
0.9249999999999999,0.6098508238792419,0.66,1.2083483934402466
0.9416666666666667,0.5672929286956787,0.656,1.1843054294586182
0.9416666666666667,0.5264437794685364,0.658,1.160832166671753
0.9416666666666667,0.48735707998275757,0.662,1.1382089853286743
0.9416666666666667,0.4499059319496155,0.662,1.1163748502731323
0.95,0.4142097234725952,0.662,1.095317006111145
0.95,0.3804529011249542,0.674,1.0763881206512451
0.95,0.34873372316360474,0.68,1.0588960647583008
0.95,0.31918594241142273,0.676,1.0437020063400269
0.9583333333333334,0.29188090562820435,0.676,1.0311245918273926
0.9583333333333334,0.2669205367565155,0.678,1.0198992490768433
0.9666666666666667,0.24409060180187225,0.674,1.0104221105575562
0.975,0.22322450578212738,0.6880000000000001,1.0021843910217285
0.975,0.2043296843767166,0.684,0.9960676431655884
0.9833333333333333,0.18721875548362732,0.678,0.9918439984321594
0.9833333333333333,0.17175772786140442,0.68,0.988058865070343
0.9833333333333333,0.1579778790473938,0.68,0.9876152276992798
0.9833333333333333,0.14544911682605743,0.678,0.990338146686554
0.9833333333333333,0.13401280343532562,0.68,0.9947590231895447
0.9833333333333333,0.1238144114613533,0.678,0.9984255433082581
0.9833333333333333,0.11471386253833771,0.678,1.0012034177780151
0.9833333333333333,0.1066146269440651,0.67,1.009739875793457
0.9916666666666667,0.09932667762041092,0.664,1.0198428630828857
0.9916666666666667,0.09302499145269394,0.662,1.0332926511764526
0.9916666666666667,0.08792565017938614,0.662,1.0472804307937622
0.9916666666666667,0.08344214409589767,0.656,1.0557353496551514
0.9916666666666667,0.07944101840257645,0.658,1.0577951669692993
0.9916666666666667,0.07523425668478012,0.654,1.0563079118728638
0.9916666666666667,0.06983231753110886,0.66,1.0447783470153809
0.9916666666666667,0.0664762407541275,0.66,1.0341956615447998
0.9916666666666667,0.06420113891363144,0.658,1.0318435430526733
0.9916666666666667,0.06220276653766632,0.662,1.0320602655410767
0.9916666666666667,0.05983113870024681,0.66,1.0386515855789185
