train_acc,train_loss,val_acc,val_loss
0.5166666666666666,1.732327938079834,0.224,1.7744060754776
0.7333333333333333,1.6746325492858887,0.334,1.7561413049697876
0.85,1.6175614595413208,0.432,1.737013339996338
0.8916666666666666,1.559524655342102,0.496,1.716180443763733
0.9166666666666666,1.4997037649154663,0.54,1.6934583187103271
0.9166666666666666,1.4379616975784302,0.5680000000000001,1.6688644886016846
0.9249999999999999,1.3745061159133911,0.59,1.642476201057434
0.9333333333333333,1.3093912601470947,0.6,1.614771842956543
0.9333333333333333,1.2435649633407593,0.616,1.586367130279541
0.9333333333333333,1.177957534790039,0.628,1.557661771774292
0.9333333333333333,1.1131716966629028,0.636,1.529083251953125
0.9333333333333333,1.0495198965072632,0.65,1.5007789134979248
0.9333333333333333,0.9872798323631287,0.658,1.4729689359664917
0.9333333333333333,0.9270786643028259,0.662,1.4458518028259277
0.9333333333333333,0.8691282272338867,0.662,1.419649600982666
0.9416666666666667,0.813614010810852,0.666,1.3943976163864136
0.9583333333333334,0.7607170343399048,0.668,1.3701715469360352
0.9583333333333334,0.7105234265327454,0.67,1.3469440937042236
0.9666666666666667,0.6630605459213257,0.672,1.3247382640838623
0.9666666666666667,0.6183624267578125,0.676,1.3036060333251953
0.9833333333333333,0.5764366388320923,0.68,1.2835224866867065
0.9833333333333333,0.5372632741928101,0.678,1.264501929283142
0.9833333333333333,0.5007375478744507,0.686,1.246522068977356
0.9833333333333333,0.46677353978157043,0.686,1.2297172546386719
0.9833333333333333,0.4352477788925171,0.682,1.213984489440918
0.9833333333333333,0.40601590275764465,0.682,1.1993319988250732
0.9833333333333333,0.37892863154411316,0.684,1.1856846809387207
0.9833333333333333,0.353892058134079,0.684,1.173039197921753
0.9833333333333333,0.33076292276382446,0.684,1.1613835096359253
0.9833333333333333,0.30940407514572144,0.686,1.1506235599517822
0.9833333333333333,0.289692223072052,0.682,1.140765905380249
0.9833333333333333,0.2714930772781372,0.684,1.1318750381469727
0.9833333333333333,0.25471144914627075,0.68,1.123825192451477
0.9916666666666667,0.23924776911735535,0.68,1.1165708303451538
0.9916666666666667,0.22499723732471466,0.678,1.1100505590438843
0.9916666666666667,0.2118477076292038,0.678,1.1040953397750854
0.9916666666666667,0.19972015917301178,0.676,1.0986177921295166
0.9916666666666667,0.18854421377182007,0.672,1.0936206579208374
0.9916666666666667,0.17822809517383575,0.67,1.0891166925430298
1.0,0.1687033325433731,0.666,1.0851129293441772
1.0,0.15990573167800903,0.672,1.0815430879592896
1.0,0.15178145468235016,0.672,1.0783830881118774
1.0,0.14427685737609863,0.672,1.0755152702331543
1.0,0.13733454048633575,0.67,1.0729632377624512
1.0,0.13091188669204712,0.666,1.0705533027648926
1.0,0.12495379149913788,0.666,1.0684031248092651
1.0,0.11942443996667862,0.666,1.0664680004119873
1.0,0.11429277062416077,0.66,1.064605712890625
1.0,0.1095195934176445,0.662,1.0629353523254395
1.0,0.10507545620203018,0.66,1.06132972240448
1.0,0.10092944651842117,0.66,1.0598769187927246
1.0,0.09704972058534622,0.66,1.0584871768951416
1.0,0.09342370182275772,0.656,1.0572022199630737
1.0,0.0900309607386589,0.656,1.055881142616272
1.0,0.08686332404613495,0.656,1.0545635223388672
1.0,0.08389226347208023,0.654,1.053349494934082
1.0,0.08109986037015915,0.654,1.0523970127105713
1.0,0.0784778967499733,0.654,1.0514881610870361
1.0,0.07601237297058105,0.654,1.0506463050842285
1.0,0.07369257509708405,0.654,1.04983651638031
1.0,0.07150330394506454,0.654,1.0491379499435425
1.0,0.06944230198860168,0.654,1.0484263896942139
1.0,0.0674968883395195,0.654,1.0478997230529785
1.0,0.06565304100513458,0.654,1.0474209785461426
1.0,0.06390731036663055,0.654,1.0468709468841553
1.0,0.062248945236206055,0.654,1.0463964939117432
1.0,0.06068210303783417,0.656,1.0459163188934326
1.0,0.05919583514332771,0.656,1.045478105545044
1.0,0.05778678506612778,0.656,1.0451208353042603
1.0,0.05644749850034714,0.656,1.0446645021438599
1.0,0.05518077313899994,0.654,1.0440701246261597
1.0,0.05397554859519005,0.654,1.0435534715652466
1.0,0.05282730236649513,0.652,1.0431381464004517
1.0,0.05173923820257187,0.652,1.042796015739441
1.0,0.050697557628154755,0.65,1.0425670146942139
1.0,0.049702055752277374,0.65,1.0424951314926147
1.0,0.048749927431344986,0.65,1.0425055027008057
1.0,0.0478363111615181,0.65,1.042575478553772
1.0,0.04695870727300644,0.65,1.0425403118133545
1.0,0.04611625894904137,0.65,1.0424094200134277
1.0,0.04530679062008858,0.652,1.0421632528305054
1.0,0.044531289488077164,0.65,1.0417355298995972
1.0,0.043784014880657196,0.65,1.0413572788238525
1.0,0.04306810349225998,0.65,1.041066288948059
1.0,0.04237882047891617,0.65,1.0407365560531616
1.0,0.041716862469911575,0.65,1.040498971939087
1.0,0.041078172624111176,0.65,1.040091633796692
1.0,0.04045961797237396,0.652,1.039825201034546
1.0,0.03986662998795509,0.652,1.0394980907440186
1.0,0.03929305076599121,0.652,1.039186954498291
1.0,0.03873790055513382,0.654,1.0388567447662354
1.0,0.03819703683257103,0.654,1.0384753942489624
1.0,0.037674661725759506,0.654,1.0380373001098633
1.0,0.03716589882969856,0.654,1.0377819538116455
1.0,0.036680929362773895,0.656,1.037423849105835
1.0,0.036211974918842316,0.656,1.037003755569458
1.0,0.03575487807393074,0.656,1.0367289781570435
1.0,0.03531230613589287,0.656,1.0363930463790894
1.0,0.03488394245505333,0.656,1.0360127687454224
1.0,0.03446485102176666,0.654,1.0357272624969482
