train_acc,train_loss,val_acc,val_loss
0.18333333333333332,1.7916983366012573,0.068,1.7919423580169678
0.15833333333333333,1.7916350364685059,0.17,1.791917324066162
0.16666666666666666,1.7915804386138916,0.188,1.7918806076049805
0.16666666666666666,1.7915209531784058,0.188,1.7918368577957153
0.16666666666666666,1.7914695739746094,0.188,1.7917735576629639
0.16666666666666666,1.7914173603057861,0.188,1.7917062044143677
0.15833333333333333,1.7913615703582764,0.188,1.7916455268859863
0.15833333333333333,1.7913093566894531,0.19,1.7915884256362915
0.15833333333333333,1.7912548780441284,0.178,1.7915596961975098
0.15833333333333333,1.7912013530731201,0.176,1.7915620803833008
0.15833333333333333,1.7911475896835327,0.17200000000000001,1.7915852069854736
0.16666666666666666,1.7910962104797363,0.168,1.7916123867034912
0.16666666666666666,1.7910442352294922,0.164,1.7916542291641235
0.15833333333333333,1.790991187095642,0.164,1.7916934490203857
0.16666666666666666,1.7909363508224487,0.162,1.7917400598526
0.16666666666666666,1.790880560874939,0.166,1.7917670011520386
0.175,1.7908257246017456,0.164,1.7917824983596802
0.175,1.7907675504684448,0.158,1.791788935661316
0.175,1.7907061576843262,0.156,1.7917852401733398
0.175,1.7906440496444702,0.158,1.7917609214782715
0.175,1.7905782461166382,0.162,1.791715383529663
0.175,1.79050612449646,0.166,1.7916450500488281
0.175,1.79043447971344,0.166,1.7915606498718262
0.175,1.7903635501861572,0.164,1.7914944887161255
0.175,1.7902870178222656,0.164,1.7914514541625977
0.16666666666666666,1.7902101278305054,0.164,1.7914246320724487
0.16666666666666666,1.7901352643966675,0.164,1.7914260625839233
0.16666666666666666,1.7900562286376953,0.164,1.791425347328186
0.16666666666666666,1.7899730205535889,0.166,1.7914283275604248
0.16666666666666666,1.7898870706558228,0.166,1.7914355993270874
0.16666666666666666,1.7897924184799194,0.166,1.7914237976074219
0.16666666666666666,1.7896908521652222,0.166,1.7914230823516846
0.16666666666666666,1.7895835638046265,0.168,1.7914057970046997
0.16666666666666666,1.7894740104675293,0.168,1.7913899421691895
0.16666666666666666,1.7893620729446411,0.168,1.7913787364959717
0.16666666666666666,1.7892422676086426,0.168,1.7913658618927002
0.16666666666666666,1.7891069650650024,0.168,1.7913602590560913
0.16666666666666666,1.7889615297317505,0.176,1.791346788406372
0.16666666666666666,1.7888041734695435,0.178,1.79134202003479
0.15833333333333333,1.7886260747909546,0.178,1.791311502456665
0.15833333333333333,1.7884241342544556,0.18,1.791279673576355
0.15833333333333333,1.7881932258605957,0.18,1.7912144660949707
0.15833333333333333,1.787919521331787,0.184,1.7911299467086792
0.16666666666666666,1.7876003980636597,0.186,1.79102623462677
0.16666666666666666,1.7872179746627808,0.188,1.790897011756897
0.175,1.7867419719696045,0.188,1.7906851768493652
0.175,1.7861292362213135,0.19,1.7904026508331299
0.175,1.785347819328308,0.19,1.790010929107666
0.16666666666666666,1.7843626737594604,0.19,1.789515733718872
0.16666666666666666,1.7830604314804077,0.188,1.788820505142212
0.16666666666666666,1.7812877893447876,0.188,1.7878155708312988
0.16666666666666666,1.7788046598434448,0.188,1.7863739728927612
0.16666666666666666,1.7752641439437866,0.188,1.7842720746994019
0.16666666666666666,1.77015221118927,0.188,1.781227707862854
0.16666666666666666,1.7627629041671753,0.188,1.7768234014511108
0.16666666666666666,1.7520172595977783,0.188,1.7704206705093384
0.16666666666666666,1.7365292310714722,0.188,1.7612191438674927
0.16666666666666666,1.714849829673767,0.188,1.7483669519424438
0.16666666666666666,1.6860867738723755,0.188,1.7312414646148682
0.16666666666666666,1.6516824960708618,0.188,1.7100536823272705
0.16666666666666666,1.6178970336914062,0.188,1.6875736713409424
0.16666666666666666,1.5954856872558594,0.188,1.6693556308746338
0.19166666666666665,1.5863450765609741,0.2,1.6567825078964233
0.21666666666666667,1.5732518434524536,0.222,1.638900876045227
0.26666666666666666,1.5549218654632568,0.246,1.6182277202606201
0.3,1.5391491651535034,0.29,1.6094614267349243
0.30833333333333335,1.5315760374069214,0.304,1.6155807971954346
0.3333333333333333,1.5283023118972778,0.314,1.6236572265625
0.325,1.5211845636367798,0.32,1.6242976188659668
0.3416666666666667,1.5085127353668213,0.322,1.6170637607574463
0.3416666666666667,1.4960988759994507,0.322,1.6124802827835083
0.325,1.4895355701446533,0.322,1.6209896802902222
0.31666666666666665,1.4910517930984497,0.32,1.6407426595687866
0.31666666666666665,1.4897379875183105,0.322,1.6521704196929932
0.31666666666666665,1.4809067249298096,0.322,1.6505861282348633
0.31666666666666665,1.4701703786849976,0.314,1.6431337594985962
0.325,1.4677306413650513,0.308,1.6388437747955322
0.3333333333333333,1.4719040393829346,0.306,1.6421856880187988
0.3333333333333333,1.4679545164108276,0.306,1.6468042135238647
0.325,1.4581586122512817,0.308,1.654346227645874
0.325,1.451374888420105,0.308,1.6705557107925415
0.31666666666666665,1.4527645111083984,0.308,1.6956126689910889
0.31666666666666665,1.453561544418335,0.312,1.7141485214233398
